"Quelle","Pole Studio","PLZ","Stadt","Land","Adresse","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","Angebot","Beschreibung","Straße","Eversports ohne Einteilung","ID","Owner","Created Date","Updated Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
,"Infinity Polesports Burgkirchen","84508","Burgkirchen","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Burgkirchen an der Alz"",""name"":""Burgkirchen an der Alz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Burgkirchen an der Alz"",""location"":{""latitude"":48.168159,""longitude"":12.7311112},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""8"",""name"":""Martin-Ofner-Straße"",""apt"":""""},""formatted"":""Martin-Ofner-Straße 8, 84508 Burgkirchen an der Alz, Deutschland"",""country"":""DE"",""postalCode"":""84508"",""subdivision"":""BY""}","0172 1642077","info@infinity-polesports.de","https://www.infinity-polesports.de/","https://www.facebook.com/infinity.polesports","https://www.instagram.com/infinitypolesports_burgkirchen/?hl=de","Pole Studio",,,"Martin-Ofner-Straße 8","https://www.eversports.de/s/infinity-polesports","48318808-feac-4d34-be19-984700b471bb","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/infinity-polesports-burgkirchen","/onlinestudio/infinity-polesports-burgkirchen",,
"https://www.eversports.de/sw/polea-pole-and-aerial-dance","Polea - Pole and Aerial Dance","55257","Budenheim","Deutschland","{""subdivisions"":[{""code"":""RP"",""name"":""Rheinland-Pfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Budenheim"",""name"":""Budenheim"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Budenheim"",""location"":{""latitude"":50.0274212,""longitude"":8.1941902},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""5"",""name"":""Budenheimer Parkallee"",""apt"":""""},""formatted"":""Budenheimer Parkallee 5, 55257 Budenheim, Deutschland"",""country"":""DE"",""postalCode"":""55257"",""subdivision"":""RP""}","017645911101","info.polea@gmail.com","https://polea-dance.de/","https://www.facebook.com/leamerscher/","https://www.instagram.com/polea_dance/?hl=de","Pole Studio",,,"Budenheimer Parkallee 5",,"4937012f-0804-44e5-bb5f-cdbb84b378fb","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-12-02T19:01:52Z,2024-02-04T18:00:48Z,,,"/polestudio/polea---pole-and-aerial-dance","/onlinestudio/polea---pole-and-aerial-dance",,
"https://www.eversports.de/sw/vertical-pole-aerial-dance-1","Vertical AB","63741","Aschaffenburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Unterfranken"",""name"":""Unterfranken"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""AB"",""name"":""Aschaffenburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Aschaffenburg"",""location"":{""latitude"":49.986386,""longitude"":9.1269417},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""100"",""name"":""Mühlstraße"",""apt"":""""},""formatted"":""Mühlstraße 100, Aschaffenburg, Deutschland"",""country"":""DE"",""postalCode"":""63741"",""subdivision"":""BY""}","015738823454","info@vertical-ab.de","https://www.vertical-ab.de/","https://www.facebook.com/verticalpoleAB/","https://www.instagram.com/vertical_ab/","Pole Studio","<p>Pole Dance, Twerk, Yoga, Aerial Hoop</p>","<p>In unserem wunderschönen Studio in Aschaffenburg bieten wir Pole Dance, Aerial Hoop, Yoga, Twerk und viele weitere Kurse und Workshops mit wechselnden Inhalten an. Uns ist es wichtig, dass du dich entfalten kannst, egal ob du Tricks lernen möchtest, barfuß oder auf Heels tanzen möchtest, akrobatisch oder eher auf der Yogamatte unterwegs bist: du bist herzlich willkommen!</p><p>Dance as you are &lt;3</p>","Mühlstraße 100",,"4a528760-b2fe-4803-aa38-0234d0557851","284241e1-0e53-4183-b67f-34edcfb7c8b1",2024-01-30T08:02:05Z,2024-02-04T18:06:27Z,,,"/polestudio/vertical-ab","/onlinestudio/vertical-ab",,
,"Dance in the City Remscheid","42853","Remscheid","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""RS"",""name"":""Remscheid"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Remscheid"",""location"":{""latitude"":51.18170970000001,""longitude"":7.1842327},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Hochstraße"",""apt"":""""},""formatted"":""Hochstraße 4, 42853 Remscheid, Deutschland"",""country"":""DE"",""postalCode"":""42853""}","02191 4604411","info@dance-in-the-city.de","https://www.dance-in-the-city.de/","https://www.facebook.com/Tanzstudio.Dance.in.the.City","https://www.instagram.com/tanzstudio_dance_in_the_city/","Pole Studio",,,"Hochstraße 4",,"4ab47177-8246-40b7-8f86-775ed7fa102e","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/dance-in-the-city-remscheid","/onlinestudio/dance-in-the-city-remscheid",,
,"Le Chat Noir Berlin","10777","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.4990129,""longitude"":13.3512286},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""8"",""name"":""Motzstraße"",""apt"":""""},""formatted"":""Motzstraße 8, 10777 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""10777"",""subdivision"":""BE""}","0174 8384290","info@lechatnoirberlin.de","https://lechatnoirberlin.de/","https://www.facebook.com/LeChatNoirBerlin/","https://www.instagram.com/lechatnoirberlin/?hl=de","Pole Studio",,,"Motzstraße 8",,"4cb9ba41-77ff-4e77-b6db-d6c49fac6c70","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/le-chat-noir-berlin","/onlinestudio/le-chat-noir-berlin",,
,"POLEPLACE",,,"Deutschland",,,"info@poleplace.de","http://poleplace.de/",,"http://www.instagram.com/poleplace.de/","Online Studio","<p>Wir bieten zwei Mitgliedschaften an. Unsere Monatsmitgliedschaft ist flexibel kündbar und kostet 35 € pro Monat. Unsere Jahresmitgliedschaft kostet 28 € pro Monat mit 12 Monaten Laufzeit.</p>","<p>POLEPLACE macht dein Wohnzimmer zu einem Pole Studio. Mit über 3.500 Mitgliedern sind wir das größte Poledance Online Studio in Deutschland, Österreich und der Schweiz. Mit unserer bewährten Floor-Stand-Air-Methode beherrschst du alle unsere Techniken bald im Handumdrehen. Diese Methode ist das Ergebnis von mehr als 10 Jahren Pole-Dance-Erfahrung, die unser Coach Irina mit mehr als 2.000 Schüler*innen gesammelt hat.</p><p>TRAINIERE WO DU WILLST, IN DEINEM EIGENEN TEMPO – MIT POLEPLACE.</p>",,,"4e2b3ff0-a3bf-482a-b491-8bf8f6f1fc3c","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-12-06T16:49:49Z,2024-02-04T18:00:48Z,,,"/polestudio/poleplace","/onlinestudio/poleplace",,
"https://www.eversports.de/sw/pure-motion-kiel","Pure Motion Kiel","24116","Kiel","Deutschland","{""subdivisions"":[{""code"":""SH"",""name"":""Schleswig-Holstein"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KI"",""name"":""Kiel"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Kiel"",""location"":{""latitude"":54.3325174,""longitude"":10.1104669},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""1"",""name"":""Eichkamp"",""apt"":""""},""formatted"":""Eichkamp 1, 24116 Kiel, Deutschland"",""country"":""DE"",""postalCode"":""24116"",""subdivision"":""SH""}","0431 38585048","info@puremotion-kiel.de","https://puremotion-kiel.de/","https://www.facebook.com/puremotionkiel","https://www.instagram.com/puremotion_kiel/?hl=de","Pole Studio",,,"Eichkamp 1",,"53137d94-8b77-43aa-96b6-584b05b73e0d","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/pure-motion-kiel","/onlinestudio/pure-motion-kiel",,
,"Pole Dance Academy Neuburg","86633","Neuburg an der Donau","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Neuburg an der Donau"",""name"":""Neuburg an der Donau"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Neuburg an der Donau"",""location"":{""latitude"":48.73482,""longitude"":11.17983},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""181B"",""name"":""Luitpoldstraße"",""apt"":""""},""formatted"":""Luitpoldstraße 181B, 86633 Neuburg an der Donau, Deutschland"",""country"":""DE"",""postalCode"":""86633"",""subdivision"":""BY""}","0176 23102492","maria@poledanceacademy.de","https://www.poledanceacademy.de/pages/kurse-neuburg.php","http://""unbekannt""","http://""unbekannt""","Pole Studio",,,"Luitpoldstraße 181B",,"531702ef-419b-4ba5-8498-4d6d25f08c3c","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-dance-academy-neuburg","/onlinestudio/pole-dance-academy-neuburg",,
,"Wonderpole","42799","Leichlingen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Leichlingen (Rheinland)"",""name"":""Leichlingen (Rheinland)"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Leichlingen (Rheinland)"",""location"":{""latitude"":51.104338,""longitude"":6.9998447},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""7"",""name"":""Roßlenbruch"",""apt"":"""",""formattedAddressLine"":""Roßlenbruch 7""},""formatted"":""Roßlenbruch 7, 42799 Leichlingen (Rheinland), Deutschland"",""country"":""DE"",""postalCode"":""42799""}","015111952505","info@wonderpole.de","https://wonderpole.de/impressum%2Fkontakt","https://www.facebook.com/profile.php?id=100034751816345","https://www.instagram.com/wonderpole_byphiline/","Pole Studio",,,"Roßlenbruch 7",,"53db5d17-2681-4dd7-a995-941276d8a441","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-08T16:59:53Z,2024-02-04T18:00:49Z,,,"/polestudio/wonderpole","/onlinestudio/wonderpole",,
,"Pole Dance Power","97645","Ostheim","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Unterfranken"",""name"":""Unterfranken"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Ostheim vor der Rhön"",""name"":""Ostheim vor der Rhön"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Ostheim vor der Rhön"",""location"":{""latitude"":50.45628079999999,""longitude"":10.2344097},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""5"",""name"":""Gartenstraße"",""apt"":"""",""formattedAddressLine"":""Gartenstraße 5""},""formatted"":""Gartenstraße 5, 97645 Ostheim vor der Rhön, Deutschland"",""country"":""DE"",""postalCode"":""97645"",""subdivision"":""BY""}","'+49 (0) 151/41220726","poledancepower-ostheim@gmx.de","http://www.poledancepower-ostheim.de/","https://www.facebook.com/people/Pole-Dance-Power-Ostheim/100063606489655/","https://www.instagram.com/pole_dance_power_ostheim/","Pole Studio",,,"Gartenstraße 5",,"545a1c9e-f0d6-4dd7-abf8-e5dda62505dd","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-dance-power","/onlinestudio/pole-dance-power",,
,"Tanzstudio Redlightdance Berlin","13353","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.5455013,""longitude"":13.3582258},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""31"",""name"":""Luxemburger Straße"",""apt"":""""},""formatted"":""Luxemburger Str. 31, 13353 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""13353"",""subdivision"":""BE""}","030 75565106","redlightdance@gmx.de","https://redlightdance.de/","https://www.facebook.com/redlightdance","https://www.instagram.com/redlightdance_berlin/?hl=de","Pole Studio",,,"Luxemburger Str. 31",,"55473bff-0585-4fc0-a392-df95135e5dfc","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:49Z,,,"/polestudio/tanzstudio-redlightdance-berlin","/onlinestudio/tanzstudio-redlightdance-berlin",,
,"PoleGarage Iserloh","58644","Iserloh","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Arnsberg"",""name"":""Arnsberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Iserlohn"",""name"":""Iserlohn"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Iserlohn"",""location"":{""latitude"":51.3690352,""longitude"":7.704197999999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""32"",""name"":""Lünkerhohl"",""apt"":""""},""formatted"":""Lünkerhohl 32, 58644 Iserlohn, Deutschland"",""country"":""DE"",""postalCode"":""58644""}","01514 2471116","info@polegarage.de","https://polegarage.de/","https://www.facebook.com/polegarageiserlohn/","https://www.instagram.com/polegarage.hagen.iserlohn/","Pole Studio",,,"Lünkerhohl 32",,"5568d8a4-89e5-402f-a1c0-80a5eeda5381","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/polegarage-iserloh","/onlinestudio/polegarage-iserloh",,
,"Cindy´s Pole Dance","12439","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.45744149999999,""longitude"":13.5125337},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""12a"",""name"":""Fließstraße"",""apt"":""""},""formatted"":""Fließstraße 12a, 12439 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""12439"",""subdivision"":""BE""}","030 85506434","info@cindy-poledance.de","https://cindy-polesport.de/","https://www.facebook.com/Cindy.Pole.Dance","https://www.instagram.com/cindys_pole_dance_/?hl=de","Pole Studio",,,"Fließstraße 12a","https://www.eversports.de/s/cindys-pole-dance","55d42c0a-45b8-40bd-aa17-a5e1ce846c25","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:15:10Z,,,"/polestudio/cindy%C2%B4s-pole-dance","/onlinestudio/cindy%C2%B4s-pole-dance",,
,"Soul Flight","10243","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.5121394,""longitude"":13.4485311},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""47"",""name"":""Gubener Straße"",""apt"":""""},""formatted"":""Gubener Str. 47, 10243 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""10243"",""subdivision"":""BE""}","0176 56888299","info@soulflight.de","https://www.soulflight.de/","https://www.facebook.com/soulflightstudio/","https://www.instagram.com/soulflight_studio/?hl=de","Pole Studio",,,"Gubener Str. 47","https://www.eversports.de/s/soul-flight","5787f51f-ed34-4e12-a921-d4d5748e0aae","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/soul-flight","/onlinestudio/soul-flight",,
,"Polestarz - the art of pole, dance & fitness","82110","Germering","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Germering"",""name"":""Germering"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Germering"",""location"":{""latitude"":48.1300111,""longitude"":11.3603805},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""43"",""name"":""Obere Bahnhofstraße"",""apt"":"""",""formattedAddressLine"":""Ob. Bahnhofstraße 43""},""formatted"":""Obere Bahnhofstraße 43, 82110 Germering, Deutschland"",""country"":""DE"",""postalCode"":""82110"",""subdivision"":""BY""}","0175 / 1660069","kontakt@polestarz.de","http://www.polestarz.de","https://www.facebook.com/polestarz.germering","https://www.instagram.com/polestarz/",,,,"Obere Bahnhofstraße 43",,"584a06ba-b59a-4a37-9cbc-03315f92b034","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-03T18:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/polestarz---the-art-of-pole%2C-dance-%26-fitness","/onlinestudio/polestarz---the-art-of-pole%2C-dance-%26-fitness",,
,"Dance & Pole Hückeswagen","42697","Hückeswagen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Hückeswagen"",""name"":""Hückeswagen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hückeswagen"",""location"":{""latitude"":51.1506955,""longitude"":7.34247},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""20"",""name"":""Bahnhofstraße"",""apt"":"""",""formattedAddressLine"":""Bahnhofstraße 20""},""formatted"":""Bahnhofstraße 20, 42499 Hückeswagen, Deutschland"",""country"":""DE"",""postalCode"":""42499""}","0174 1929037","info@danceandpole.de","https://www.danceandpole.de/","https://www.facebook.com/profile.php?id=100063549102408","https://www.instagram.com/studiosdanceandpole/","Pole Studio",,,"Bahnhofstraße 20",,"58999e40-04d8-404e-b247-ad354aafc81e","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:02:07Z,,,"/polestudio/dance-%26-pole-h%C3%BCckeswagen","/onlinestudio/dance-%26-pole-h%C3%BCckeswagen",,
"https://www.eversports.de/sw/schwerelos-muenster","schwerelos Münster","48163","Münster","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Münster"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Münster"",""location"":{""latitude"":51.9243479,""longitude"":7.575147500000001},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""675D"",""name"":""Weseler Straße"",""apt"":""""},""formatted"":""Weseler Str. 675D, 48163 Münster, Deutschland"",""country"":""DE"",""postalCode"":""48163""}","0251 3963 8728 | 0152 340 13 152","kontakt@schwerelos-tanzstudio.de","https://schwerelos-tanzstudio.de/","https://www.facebook.com/schwerelos.muenster","https://www.instagram.com/schwerelos_muenster/?hl=de","Pole Studio",,,"Weseler Str. 675D",,"59346f3f-196e-4f88-9254-f96a161b6eff","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/schwerelos-m%C3%BCnster","/onlinestudio/schwerelos-m%C3%BCnster",,
,"Secret Moves - Athletic Dance Studio","46282","Dorsten","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Dorsten"",""name"":""Dorsten"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Dorsten"",""location"":{""latitude"":51.6559974,""longitude"":6.971811},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""37"",""name"":""Gelsenkirchener Straße"",""apt"":""""},""formatted"":""Gelsenkirchener Str. 37, 46282 Dorsten, Deutschland"",""country"":""DE"",""postalCode"":""46282""}","02362 952774","info@secret-moves.de","https://www.secret-moves.de/","https://www.facebook.com/secretmovesdorsten/","https://www.instagram.com/secret_moves/","Pole Studio",,,"Gelsenkirchener Str. 37","https://www.eversports.de/s/secret-moves-athletic-dance-studio","5a698dd6-5aa3-4be7-ad90-1861ec1f77dc","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/secret-moves---athletic-dance-studio","/onlinestudio/secret-moves---athletic-dance-studio",,
